3047: ReferencePressure(Pa): 22541
now (ms),fps,battery (V),gpsTime,gpsLat (deg),gpsLon (deg),gpsAlt (m),gpsCourse (deg),gpsCourse (cardinal),gpsSpeed (m/s),gpsSats,bmpTemp (deg C),bmpPressure (Pa),bmpAlm (m),thermistor0 (deg C),thermistor1 (deg C),thermistor2 (deg C),tmp0 (deg C),tmp1 (deg C),gyroTemp (deg C),accelX (m/s^2),accelY (m/s^2),accelZ (m/s^2),angVelX (deg/s),angVelY (deg/s),angVelZ (deg/s),magX (Gauss),magY (Gauss),magZ (Gauss),
15101,43,3.001,19:58:52.60,30.355459,-95.506912,11141.500,87.100,E,24.745,7,-25.000,22852,-115.747,-26.83,-51.28,-51.59,0.000,0.000,82.143,-10.948438,-0.191406,-1.033594,0.000000,0.000000,0.000000,0.245385,0.286154,0.311538,
15202,43,3.000,19:58:52.80,30.355470,-95.506851,11140.401,86.700,E,25.619,7,-25.800,22760,-81.641,-26.78,-51.27,-51.57,0.000,0.000,-28.004,-11.063282,-0.114844,-0.957031,-86.191307,-61.773914,-9.113044,0.256923,0.250769,0.333077,
15316,43,2.999,19:58:52.90,30.355470,-95.506828,11139.701,86.300,E,25.825,7,-25.100,22857,-117.597,-26.81,-51.27,-51.57,0.000,0.000,-28.004,-11.292969,-0.191406,-0.765625,-85.704345,-62.678260,-8.000000,0.273846,0.208462,0.351538,
15427,43,2.999,19:58:53.00,30.355470,-95.506797,11138.901,86.100,E,25.877,7,-25.100,22858,-117.967,-26.84,-51.31,-51.56,0.000,0.000,-28.482,-11.139844,-0.076563,-0.842187,-85.078262,-62.469566,-6.052174,0.289231,0.165385,0.366923,
15532,43,2.998,19:58:53.10,30.355470,-95.506782,11138.201,85.900,E,25.928,7,-25.100,22853,-116.112,-26.85,-51.34,-51.56,0.000,0.000,-28.246,-11.254688,-0.153125,-0.803906,-85.147827,-58.852172,-11.269566,0.311538,0.126154,0.372308,
15634,43,2.998,19:58:53.10,30.355470,-95.506782,11138.201,85.900,E,25.928,7,-25.100,22863,-119.817,-26.86,-51.40,-51.54,0.000,0.000,82.143,-10.833595,-0.038281,-0.995312,0.000000,0.000000,0.000000,0.333077,0.085385,0.373846,
15740,43,2.998,19:58:53.30,30.355480,-95.506729,11137.000,85.500,E,25.928,7,-26.300,22741,-74.581,-26.88,-51.40,-51.55,0.000,0.000,-27.921,-10.603907,-0.038281,-0.918750,-83.060867,-65.669563,-6.608695,0.358462,0.040769,0.352308,
15849,43,2.997,19:58:53.40,30.355480,-95.506698,11136.100,85.400,E,25.877,7,-25.100,22857,-117.597,-26.90,-51.41,-51.54,0.000,0.000,-28.357,-10.948438,-0.229688,-0.765625,-84.452171,-64.000000,-2.643478,0.381538,0.002308,0.338462,
15949,43,2.997,19:58:53.50,30.355480,-95.506683,11135.300,85.100,E,25.825,7,-25.100,22862,-119.447,-26.91,-51.40,-51.53,0.000,0.000,-28.346,-11.254688,-0.076563,-0.765625,-85.426086,-56.765216,-2.295652,0.400000,-0.029231,0.326154,
16058,37,2.997,19:58:53.60,30.355489,-95.506652,11134.401,84.900,E,25.722,7,-25.100,22868,-121.666,-26.92,-51.42,-51.50,0.000,0.000,-28.304,-11.216407,-0.153125,-0.842187,-86.539131,-54.747825,-12.869565,0.423846,-0.056154,0.296154,
16168,37,2.997,19:58:53.70,30.355489,-95.506629,11133.600,84.900,E,25.722,7,-25.100,22862,-119.447,-26.93,-51.47,-51.48,0.000,0.000,82.143,-11.139844,-0.114844,-0.727344,0.000000,0.000000,0.000000,0.436923,-0.081538,0.267692,
16271,37,2.997,19:58:53.80,30.355499,-95.506599,11132.701,84.900,E,25.722,7,-26.300,22755,-79.786,-26.94,-51.52,-51.49,0.000,0.000,-28.607,-10.910157,-0.153125,-0.689063,-85.426086,-56.556522,-13.008696,0.457692,-0.101538,0.229231,
16381,37,2.996,19:58:53.90,30.355499,-95.506576,11131.901,84.900,E,25.722,7,-25.100,22874,-123.886,-26.95,-51.54,-51.51,0.000,0.000,-28.464,-11.025001,-0.076563,-0.918750,-86.191307,-54.956520,-17.043478,0.466923,-0.114615,0.200000,
16490,37,2.996,19:58:54.00,30.355499,-95.506553,11131.000,84.900,E,25.722,7,-25.100,22874,-123.886,-26.97,-51.50,-51.49,0.000,0.000,-28.639,-10.986720,-0.076563,-0.803906,-85.565216,-59.060871,-16.000000,0.474615,-0.113846,0.155385,
16590,37,2.996,19:58:54.10,30.355510,-95.506530,11130.201,84.900,E,25.722,7,-25.100,22878,-125.365,-26.98,-51.50,-51.48,0.000,0.000,-28.036,-11.139844,0.000000,-0.842187,-86.330436,-60.521739,-17.252174,0.489231,-0.109231,0.123077,
16695,37,2.996,19:58:54.20,30.355510,-95.506507,11129.401,84.900,E,25.722,7,-25.100,22877,-124.995,-27.00,-51.55,-51.48,0.000,0.000,82.143,-11.178126,-0.114844,-0.765625,0.000000,0.000000,0.000000,0.493077,-0.092308,0.082308,
16795,37,2.996,19:58:54.30,30.355510,-95.506492,11129.401,83.700,E,24.796,7,-26.400,22780,-89.066,-27.00,-51.55,-51.47,0.000,0.000,-28.543,-11.063282,-0.038281,-0.765625,-85.008697,-62.539131,-21.356521,0.491538,-0.074615,0.046154,
16910,37,2.993,19:58:54.50,30.355520,-95.506439,11126.901,83.600,E,24.590,7,-25.000,22892,-130.539,-26.99,-51.55,-51.50,0.000,0.000,-28.250,-11.101563,-0.076563,-0.957031,-85.356521,-62.678260,-22.747825,0.494615,-0.038462,0.006154,
17010,41,2.992,19:58:54.60,30.355520,-95.506416,11126.000,83.500,E,24.230,7,-25.100,22886,-128.325,-27.00,-51.57,-51.52,0.000,0.000,-28.507,-11.292969,-0.114844,-0.842187,-84.173912,-64.347824,-17.669565,0.490000,-0.016154,-0.026923,
17125,41,2.991,19:58:54.70,30.355520,-95.506401,11125.100,83.500,E,24.076,7,-25.100,22889,-129.429,-27.02,-51.59,-51.59,0.000,0.000,-28.143,-11.407814,-0.076563,-0.995312,-83.895652,-62.747825,-21.495651,0.477692,0.018462,-0.047692,
17227,41,2.991,19:58:54.70,30.355520,-95.506401,11125.100,83.500,E,24.076,7,-25.100,22886,-128.325,-27.02,-51.61,-51.59,0.000,0.000,82.143,-11.178126,-0.344531,-0.727344,0.000000,0.000000,0.000000,0.467692,0.060000,-0.070769,
17334,41,2.991,19:58:54.90,30.355529,-95.506347,11123.701,83.700,E,23.870,7,-26.400,22800,-96.485,-27.03,-51.63,-51.60,0.000,0.000,-28.618,-11.178126,-0.114844,-0.842187,-82.991302,-67.965217,-12.800001,0.452308,0.099231,-0.093077,
17446,41,2.989,19:58:55.00,30.355529,-95.506332,11122.800,84.000,E,23.716,7,-25.100,22899,-133.123,-27.03,-51.68,-51.58,0.000,0.000,-28.582,-11.292969,-0.229688,-0.765625,-83.339134,-63.791305,-14.191305,0.430769,0.142308,-0.106923,
17547,41,2.989,19:58:55.10,30.355529,-95.506309,11121.901,84.300,E,23.664,7,-25.100,22899,-133.123,-27.03,-51.72,-51.59,0.000,0.000,-28.000,-11.522657,-0.267969,-1.186719,-81.182609,-79.095649,-15.513044,0.412308,0.176154,-0.116154,
17655,41,2.988,19:58:55.20,30.355529,-95.506286,11121.100,84.600,E,23.562,7,-25.100,22898,-132.758,-27.03,-51.75,-51.62,0.000,0.000,-28.554,-10.795313,-0.267969,-0.803906,-79.513046,-76.034782,-7.513043,0.383846,0.208462,-0.130000,
17764,41,2.988,19:58:55.30,30.355529,-95.506263,11120.300,84.600,E,23.562,7,-25.100,22909,-136.822,-27.03,-51.74,-51.59,0.000,0.000,82.143,-10.833595,0.000000,-0.803906,0.000000,0.000000,0.000000,0.364615,0.245385,-0.123077,
17864,41,2.988,19:58:55.40,30.355520,-95.506240,11119.600,84.600,E,23.562,7,-26.300,22789,-92.400,-27.04,-51.74,-51.59,0.000,0.000,-27.961,-11.101563,-0.497656,-0.803906,-81.113044,-77.008697,-8.695652,0.340000,0.271538,-0.115385,
17973,41,2.988,19:58:55.50,30.355520,-95.506210,11118.901,84.600,E,23.562,7,-25.100,22912,-137.927,-27.05,-51.75,-51.58,0.000,0.000,-28.307,-10.948438,-0.114844,-0.574219,-80.417388,-68.104347,-3.060869,0.315385,0.310000,-0.109231,
18083,39,2.988,19:58:55.60,30.355520,-95.506187,11118.300,84.600,E,23.562,7,-25.100,22921,-141.251,-27.05,-51.73,-51.55,0.000,0.000,-28.054,-11.943751,-0.229688,-0.880469,-82.573913,-63.026088,-9.669566,0.292308,0.337692,-0.083846,
18184,39,2.988,19:58:55.70,30.355520,-95.506156,11117.600,84.600,E,23.562,7,-25.100,22918,-140.146,-27.05,-51.75,-51.56,0.000,0.000,-28.429,-11.446094,-0.306250,-0.612500,-80.139129,-74.852172,-3.339130,0.276154,0.355385,-0.061538,
18290,39,2.988,19:58:55.80,30.355520,-95.506141,11117.300,84.600,E,23.562,7,-25.100,22927,-143.470,-27.07,-51.76,-51.58,0.000,0.000,82.143,-11.254688,-0.038281,-0.612500,0.000000,0.000000,0.000000,0.259231,0.370000,-0.030769,
18391,39,2.988,19:58:55.90,30.355520,-95.506111,11116.701,84.600,E,23.562,7,-26.300,22812,-100.930,-27.07,-51.77,-51.55,0.000,0.000,-27.986,-11.522657,0.000000,-1.110156,-81.391304,-53.704349,-6.747826,0.250769,0.383846,0.006923,
18499,39,2.988,19:58:56.10,30.355520,-95.506050,11115.800,84.600,E,23.562,7,-25.100,22929,-144.205,-27.08,-51.77,-51.53,0.000,0.000,-27.864,-11.484375,0.038281,-1.148437,-80.278259,-66.365219,-8.486957,0.244615,0.393077,0.043077,
18599,39,2.987,19:58:56.20,30.355529,-95.506019,11115.401,87.300,E,24.230,7,-25.100,22934,-146.049,-27.08,-51.80,-51.48,0.000,0.000,-27.975,-11.025001,-0.038281,-0.650781,-82.921737,-52.313041,-9.739130,0.236923,0.390000,0.085385,
18714,39,2.985,19:58:56.30,30.355529,-95.505996,11115.000,87.400,E,24.642,7,-25.100,22945,-150.108,-27.11,-51.76,-51.50,0.000,0.000,-27.911,-11.369532,-0.267969,-0.957031,-81.182609,-61.426086,-3.339130,0.226923,0.386923,0.129231,
18819,39,2.985,19:58:56.30,30.355529,-95.505996,11115.000,87.400,E,24.642,7,-25.100,22936,-146.789,-27.08,-51.76,-51.44,0.000,0.000,82.143,-10.948438,-0.076563,-0.765625,0.000000,0.000000,0.000000,0.227692,0.377692,0.166923,
18925,39,2.984,19:58:56.50,30.355529,-95.505943,11114.401,87.400,E,25.002,7,-25.900,22824,-105.379,-27.05,-51.74,-51.41,0.000,0.000,-28.404,-11.178126,-0.229688,-0.727344,-82.086959,-60.521739,-7.373913,0.222308,0.366923,0.199231,
19025,39,2.984,19:58:56.60,30.355529,-95.505912,11114.000,87.400,E,25.105,7,-25.100,22950,-151.952,-27.05,-51.73,-51.37,0.000,0.000,-27.968,-11.331251,-0.153125,-1.071875,-81.808692,-70.121742,-14.260870,0.231538,0.346923,0.235385,
19128,39,2.983,19:58:56.70,30.355529,-95.505889,11113.600,87.300,E,25.259,7,-25.100,22944,-149.738,-27.06,-51.74,-51.38,0.000,0.000,-27.932,-10.871875,-0.153125,-0.497656,-83.060867,-63.373912,-13.286957,0.235385,0.330769,0.259231,
19228,39,2.983,19:58:56.80,30.355529,-95.505859,11113.300,87.100,E,25.362,7,-25.100,22941,-148.633,-27.07,-51.75,-51.36,0.000,0.000,-27.932,-10.948438,-0.153125,-0.689063,-81.530433,-56.973911,-5.634783,0.250000,0.300000,0.285385,
19341,39,2.983,19:58:56.80,30.355529,-95.505859,11113.300,87.100,E,25.362,7,-25.100,22960,-155.641,-27.07,-51.75,-51.35,0.000,0.000,82.143,-10.986720,-0.076563,-0.689063,0.000000,0.000000,0.000000,0.257692,0.263077,0.316154,
19443,39,2.982,19:58:57.00,30.355529,-95.505798,11112.100,86.600,E,25.568,7,-26.300,22806,-98.705,-27.07,-51.75,-51.32,0.000,0.000,-28.350,-10.833595,-0.153125,-0.612500,-82.365219,-61.078262,-10.921740,0.260000,0.236154,0.334615,
19554,39,2.981,19:58:57.10,30.355539,-95.505783,11111.600,86.200,E,25.671,7,-25.100,22959,-155.276,-27.08,-51.76,-51.30,0.000,0.000,-28.518,-10.910157,-0.229688,-0.995312,-82.017395,-69.008697,-8.486957,0.279231,0.201538,0.344615,
19654,39,2.981,19:58:57.20,30.355539,-95.505760,11111.000,86.200,E,25.671,7,-25.100,22956,-154.166,-27.09,-51.76,-51.30,0.000,0.000,-28.368,-10.795313,-0.114844,-0.650781,-80.695655,-67.686958,-11.478261,0.308462,0.163077,0.348462,
19763,39,2.981,19:58:57.30,30.355539,-95.505729,11110.500,86.200,E,25.671,7,-25.100,22966,-157.849,-27.09,-51.80,-51.30,0.000,0.000,-28.575,-10.680469,-0.114844,-0.957031,-81.808692,-65.252174,-4.939130,0.337692,0.127692,0.350000,
19871,39,2.981,19:58:57.40,30.355550,-95.505706,11110.000,86.200,E,25.671,7,-25.100,22966,-157.849,-27.10,-51.77,-51.23,0.000,0.000,82.143,-10.603907,-0.229688,-0.803906,0.000000,0.000000,0.000000,0.357692,0.090000,0.336154,
19972,39,2.981,19:58:57.50,30.355550,-95.505676,11109.401,86.200,E,25.671,7,-26.300,22848,-114.268,-27.09,-51.79,-51.23,0.000,0.000,-28.646,-10.603907,-0.191406,-0.535937,-82.921737,-61.008697,-0.626087,0.380769,0.049231,0.326154,
20072,39,2.981,19:58:57.60,30.355550,-95.505653,11108.800,86.200,E,25.671,7,-25.100,22970,-159.329,-27.10,-51.76,-51.21,0.000,0.000,-28.618,-10.871875,-0.114844,-0.957031,-81.182609,-63.165218,-3.547826,0.398462,0.021538,0.313846,
20180,39,2.981,19:58:57.70,30.355550,-95.505630,11108.201,86.200,E,25.671,7,-25.100,22973,-160.434,-27.10,-51.76,-51.22,0.000,0.000,-27.911,-11.063282,-0.114844,-0.842187,-82.991302,-62.330432,-11.478261,0.423077,-0.014615,0.287692,
20291,39,2.981,19:58:57.80,30.355560,-95.505599,11107.901,86.200,E,25.671,7,-25.100,22971,-159.694,-27.11,-51.74,-51.21,0.000,0.000,-28.293,-10.871875,-0.229688,-0.727344,-82.086959,-62.121738,-7.721739,0.439231,-0.037692,0.256923,
20400,39,2.981,19:58:57.90,30.355560,-95.505577,11107.201,84.400,E,25.311,7,-25.100,22979,-162.648,-27.10,-51.74,-51.23,0.000,0.000,82.143,-11.139844,-0.038281,-0.765625,0.000000,0.000000,0.000000,0.454615,-0.058462,0.223846,
20504,39,2.980,19:58:58.10,30.355560,-95.505531,11105.800,84.100,E,25.156,7,-25.900,22865,-120.556,-27.06,-51.73,-51.25,0.000,0.000,-28.393,-11.216407,-0.191406,-0.918750,-82.921737,-65.669563,-10.295653,0.470769,-0.073077,0.188462,
